filename,width,height,class,xmin,ymin,xmax,ymax
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,489,102,536,166
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,384,139,416,191
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,341,59,374,104
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,281,144,319,191
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,199,90,241,142
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,64,87,115,148
15_Stock_Market_Stock_Market_15_230.jpg,1024,576,face,162,141,204,197
15_Stock_Market_Stock_Market_15_258.jpg,1024,768,face,640,481,686,540
15_Stock_Market_Stock_Market_15_260.jpg,1024,702,face,654,84,740,206
15_Stock_Market_Stock_Market_15_260.jpg,1024,702,face,258,42,334,150
15_Stock_Market_Stock_Market_15_292.jpg,1024,840,face,387,243,545,438
15_Stock_Market_Stock_Market_15_292.jpg,1024,840,face,611,215,945,518
15_Stock_Market_Stock_Market_15_292.jpg,1024,840,face,304,535,349,594
15_Stock_Market_Stock_Market_15_292.jpg,1024,840,face,6,500,111,696
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,62,205,138,301
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,139,193,243,305
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,265,90,412,264
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,500,245,535,291
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,868,39,972,181
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,693,100,815,276
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,0,240,36,302
15_Stock_Market_Stock_Market_15_3.jpg,1024,678,face,829,205,864,260
15_Stock_Market_Stock_Market_15_362.jpg,1024,768,face,410,134,580,398
15_Stock_Market_Stock_Market_15_365.jpg,1024,606,face,168,128,356,426
15_Stock_Market_Stock_Market_15_368.jpg,1024,683,face,368,227,437,312
15_Stock_Market_Stock_Market_15_368.jpg,1024,683,face,889,303,920,337
15_Stock_Market_Stock_Market_15_368.jpg,1024,683,face,912,419,948,460
15_Stock_Market_Stock_Market_15_368.jpg,1024,683,face,1001,401,1024,453
15_Stock_Market_Stock_Market_15_368.jpg,1024,683,face,981,378,1012,419
15_Stock_Market_Stock_Market_15_377.jpg,1024,737,face,126,32,180,106
15_Stock_Market_Stock_Market_15_377.jpg,1024,737,face,386,126,444,190
15_Stock_Market_Stock_Market_15_377.jpg,1024,737,face,508,230,596,348
15_Stock_Market_Stock_Market_15_377.jpg,1024,737,face,884,214,988,364
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,149,326,230,402
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,242,409,273,454
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,333,412,367,486
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,394,413,426,467
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,100,382,139,448
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,879,315,976,406
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,848,399,894,448
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,724,404,762,446
15_Stock_Market_Stock_Market_15_380.jpg,1024,728,face,565,301,636,372
15_Stock_Market_Stock_Market_15_385.jpg,1024,768,face,306,144,482,400
15_Stock_Market_Stock_Market_15_385.jpg,1024,768,face,604,188,760,416
15_Stock_Market_Stock_Market_15_395.jpg,1024,609,face,430,230,528,352
15_Stock_Market_Stock_Market_15_410.jpg,1024,1532,face,293,383,706,967
15_Stock_Market_Stock_Market_15_43.jpg,1024,754,face,492,272,568,398
15_Stock_Market_Stock_Market_15_442.jpg,1024,768,face,470,298,690,556
15_Stock_Market_Stock_Market_15_445.jpg,1024,1360,face,199,215,852,1210
15_Stock_Market_Stock_Market_15_475.jpg,1024,650,face,510,68,592,200
15_Stock_Market_Stock_Market_15_475.jpg,1024,650,face,688,278,750,372
15_Stock_Market_Stock_Market_15_479.jpg,1024,809,face,220,430,336,578
15_Stock_Market_Stock_Market_15_479.jpg,1024,809,face,622,432,744,614
15_Stock_Market_Stock_Market_15_479.jpg,1024,809,face,488,366,576,498
15_Stock_Market_Stock_Market_15_490.jpg,1024,577,face,432,120,558,298
15_Stock_Market_Stock_Market_15_493.jpg,1024,683,face,328,198,436,364
15_Stock_Market_Stock_Market_15_493.jpg,1024,683,face,528,116,698,362
15_Stock_Market_Stock_Market_15_502.jpg,1024,698,face,818,204,916,366
15_Stock_Market_Stock_Market_15_536.jpg,1024,683,face,266,278,354,420
15_Stock_Market_Stock_Market_15_561.jpg,1024,586,face,448,106,594,326
15_Stock_Market_Stock_Market_15_563.jpg,1024,758,face,328,246,542,620
15_Stock_Market_Stock_Market_15_568.jpg,1024,1342,face,84,553,233,671
15_Stock_Market_Stock_Market_15_595.jpg,1024,768,face,355,151,467,294
15_Stock_Market_Stock_Market_15_595.jpg,1024,768,face,153,158,287,327
15_Stock_Market_Stock_Market_15_595.jpg,1024,768,face,689,154,722,199
15_Stock_Market_Stock_Market_15_614.jpg,1024,648,face,504,160,592,282
15_Stock_Market_Stock_Market_15_614.jpg,1024,648,face,800,154,894,296
15_Stock_Market_Stock_Market_15_614.jpg,1024,648,face,832,64,918,220
15_Stock_Market_Stock_Market_15_614.jpg,1024,648,face,78,300,204,448
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,272,450,311,490
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,183,370,227,422
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,71,346,111,396
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,378,297,413,344
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,233,271,275,323
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,78,255,119,310
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,520,260,562,317
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,664,277,704,327
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,636,281,669,324
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,798,290,839,344
15_Stock_Market_Stock_Market_15_624.jpg,1024,683,face,896,283,936,329
15_Stock_Market_Stock_Market_15_663.jpg,1024,685,face,602,502,666,682
15_Stock_Market_Stock_Market_15_663.jpg,1024,685,face,785,436,895,604
15_Stock_Market_Stock_Market_15_663.jpg,1024,685,face,718,310,785,416
15_Stock_Market_Stock_Market_15_663.jpg,1024,685,face,805,88,889,162
15_Stock_Market_Stock_Market_15_663.jpg,1024,685,face,268,251,300,318
15_Stock_Market_Stock_Market_15_679.jpg,1024,895,face,454,220,818,684
15_Stock_Market_Stock_Market_15_729.jpg,1024,576,face,662,46,926,394
15_Stock_Market_Stock_Market_15_737.jpg,1024,1367,face,51,21,936,1253
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,175,427,225,490
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,536,202,586,269
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,620,186,668,253
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,403,339,455,400
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,836,128,878,179
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,952,274,1003,330
15_Stock_Market_Stock_Market_15_743.jpg,1024,683,face,884,516,927,578
15_Stock_Market_Stock_Market_15_757.jpg,1024,768,face,141,108,184,156
15_Stock_Market_Stock_Market_15_757.jpg,1024,768,face,786,124,822,191
15_Stock_Market_Stock_Market_15_767.jpg,1024,704,face,816,206,892,330
15_Stock_Market_Stock_Market_15_767.jpg,1024,704,face,60,22,182,338
15_Stock_Market_Stock_Market_15_776.jpg,1024,650,face,282,158,510,508
15_Stock_Market_Stock_Market_15_779.jpg,1024,683,face,266,152,370,300
15_Stock_Market_Stock_Market_15_779.jpg,1024,683,face,720,144,800,280
15_Stock_Market_Stock_Market_15_779.jpg,1024,683,face,66,36,160,156
15_Stock_Market_Stock_Market_15_779.jpg,1024,683,face,902,244,1016,378
15_Stock_Market_Stock_Market_15_798.jpg,1024,820,face,592,270,682,384
15_Stock_Market_Stock_Market_15_801.jpg,1024,685,face,334,18,704,476
15_Stock_Market_Stock_Market_15_805.jpg,1024,1536,face,445,1373,476,1415
15_Stock_Market_Stock_Market_15_805.jpg,1024,1536,face,775,1379,798,1414
15_Stock_Market_Stock_Market_15_805.jpg,1024,1536,face,2,1384,23,1410
15_Stock_Market_Stock_Market_15_805.jpg,1024,1536,face,985,1422,1007,1446
15_Stock_Market_Stock_Market_15_816.jpg,1024,683,face,208,48,292,158
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,141,112,188,182
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,239,115,286,180
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,314,155,359,214
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,51,218,73,244
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,427,107,480,178
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,550,170,594,231
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,637,119,687,189
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,739,143,784,209
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,821,79,873,154
15_Stock_Market_Stock_Market_15_823.jpg,1024,731,face,978,216,1005,249
15_Stock_Market_Stock_Market_15_948.jpg,1024,684,face,528,380,562,409
15_Stock_Market_Stock_Market_15_960.jpg,1024,1542,face,404,78,603,340
15_Stock_Market_Stock_Market_15_993.jpg,1024,681,face,676,192,782,282
15_Stock_Market_Stock_Market_15_999.jpg,1024,1820,face,306,143,335,187
15_Stock_Market_Stock_Market_15_999.jpg,1024,1820,face,461,98,500,147
15_Stock_Market_Stock_Market_15_999.jpg,1024,1820,face,933,211,955,250
16_Award_Ceremony_Awards_Ceremony_16_110.jpg,1024,666,face,408,68,564,288
16_Award_Ceremony_Awards_Ceremony_16_114.jpg,1024,1536,face,471,279,642,474
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,0,334,39,388
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,40,326,75,367
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,11,299,51,342
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,48,243,86,288
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,135,93,161,129
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,110,127,133,157
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,196,48,224,83
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,280,62,310,95
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,232,161,344,289
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,359,108,468,229
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,433,166,528,297
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,667,212,692,244
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,732,310,769,362
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,676,284,709,328
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,779,272,807,308
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,759,244,787,281
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,691,239,714,269
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,718,191,745,225
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,792,235,821,268
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,794,213,815,241
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,829,193,854,222
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,867,210,892,240
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,824,271,862,319
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,862,258,890,301
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,839,255,865,295
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,909,236,939,274
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,947,263,973,296
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,965,303,998,342
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,997,228,1018,259
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,993,196,1014,223
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,929,204,953,234
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,970,231,994,265
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,908,405,1002,537
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,872,363,916,420
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,812,348,847,393
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,875,313,908,353
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,918,283,949,324
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,625,274,650,311
16_Award_Ceremony_Awards_Ceremony_16_115.jpg,1024,616,face,620,215,647,250
16_Award_Ceremony_Awards_Ceremony_16_117.jpg,1024,1540,face,249,285,375,483
16_Award_Ceremony_Awards_Ceremony_16_119.jpg,1024,1733,face,291,162,541,513
16_Award_Ceremony_Awards_Ceremony_16_119.jpg,1024,1733,face,720,294,808,470
16_Award_Ceremony_Awards_Ceremony_16_120.jpg,1024,1546,face,498,251,601,396
16_Award_Ceremony_Awards_Ceremony_16_122.jpg,1024,783,face,556,60,760,364
16_Award_Ceremony_Awards_Ceremony_16_122.jpg,1024,783,face,250,80,434,344
16_Award_Ceremony_Awards_Ceremony_16_126.jpg,1024,1538,face,393,243,504,414
16_Award_Ceremony_Awards_Ceremony_16_126.jpg,1024,1538,face,676,75,802,252
16_Award_Ceremony_Awards_Ceremony_16_126.jpg,1024,1538,face,943,9,1021,123
16_Award_Ceremony_Awards_Ceremony_16_130.jpg,1024,768,face,558,94,670,246
16_Award_Ceremony_Awards_Ceremony_16_130.jpg,1024,768,face,210,180,306,306
16_Award_Ceremony_Awards_Ceremony_16_142.jpg,1024,1237,face,246,198,362,432
16_Award_Ceremony_Awards_Ceremony_16_142.jpg,1024,1237,face,606,304,741,466
16_Award_Ceremony_Awards_Ceremony_16_146.jpg,1024,1024,face,174,208,298,332
16_Award_Ceremony_Awards_Ceremony_16_146.jpg,1024,1024,face,666,86,818,230
16_Award_Ceremony_Awards_Ceremony_16_147.jpg,1024,783,face,388,90,488,224
16_Award_Ceremony_Awards_Ceremony_16_147.jpg,1024,783,face,874,190,964,328
16_Award_Ceremony_Awards_Ceremony_16_147.jpg,1024,783,face,138,280,238,392
16_Award_Ceremony_Awards_Ceremony_16_148.jpg,1024,1024,face,580,108,724,258
16_Award_Ceremony_Awards_Ceremony_16_148.jpg,1024,1024,face,224,178,368,318
16_Award_Ceremony_Awards_Ceremony_16_15.jpg,1024,1540,face,392,114,624,469
16_Award_Ceremony_Awards_Ceremony_16_151.jpg,1024,1540,face,367,120,599,463
16_Award_Ceremony_Awards_Ceremony_16_153.jpg,1024,1218,face,366,211,644,575
16_Award_Ceremony_Awards_Ceremony_16_159.jpg,1024,1539,face,474,90,579,264
16_Award_Ceremony_Awards_Ceremony_16_161.jpg,1024,1538,face,483,562,681,808
16_Award_Ceremony_Awards_Ceremony_16_161.jpg,1024,1538,face,216,1042,351,1228
16_Award_Ceremony_Awards_Ceremony_16_164.jpg,1024,683,face,562,76,676,228
16_Award_Ceremony_Awards_Ceremony_16_178.jpg,1024,810,face,199,155,282,289
16_Award_Ceremony_Awards_Ceremony_16_178.jpg,1024,810,face,695,127,795,279
16_Award_Ceremony_Awards_Ceremony_16_178.jpg,1024,810,face,897,217,924,247
16_Award_Ceremony_Awards_Ceremony_16_181.jpg,1024,1539,face,441,153,660,483
16_Award_Ceremony_Awards_Ceremony_16_187.jpg,1024,1538,face,399,159,603,441
16_Award_Ceremony_Awards_Ceremony_16_189.jpg,1024,504,face,291,109,334,164
16_Award_Ceremony_Awards_Ceremony_16_189.jpg,1024,504,face,388,128,430,178
16_Award_Ceremony_Awards_Ceremony_16_189.jpg,1024,504,face,504,159,543,205
16_Award_Ceremony_Awards_Ceremony_16_189.jpg,1024,504,face,611,99,654,152
16_Award_Ceremony_Awards_Ceremony_16_189.jpg,1024,504,face,718,104,760,149
16_Award_Ceremony_Awards_Ceremony_16_191.jpg,1024,1536,face,435,207,537,354
16_Award_Ceremony_Awards_Ceremony_16_192.jpg,1024,680,face,282,146,370,262
16_Award_Ceremony_Awards_Ceremony_16_192.jpg,1024,680,face,492,256,590,362
16_Award_Ceremony_Awards_Ceremony_16_192.jpg,1024,680,face,658,22,764,182
16_Award_Ceremony_Awards_Ceremony_16_192.jpg,1024,680,face,900,8,1018,144
16_Award_Ceremony_Awards_Ceremony_16_199.jpg,1024,683,face,354,78,660,490
16_Award_Ceremony_Awards_Ceremony_16_206.jpg,1024,1536,face,210,273,606,895
16_Award_Ceremony_Awards_Ceremony_16_207.jpg,1024,1491,face,413,131,617,457
16_Award_Ceremony_Awards_Ceremony_16_209.jpg,1024,1539,face,396,225,702,639
16_Award_Ceremony_Awards_Ceremony_16_213.jpg,1024,1542,face,434,226,591,452
16_Award_Ceremony_Awards_Ceremony_16_221.jpg,1024,1508,face,497,109,659,368
16_Award_Ceremony_Awards_Ceremony_16_224.jpg,1024,1540,face,453,243,552,387
16_Award_Ceremony_Awards_Ceremony_16_224.jpg,1024,1540,face,718,327,817,468
16_Award_Ceremony_Awards_Ceremony_16_224.jpg,1024,1540,face,267,471,357,585
16_Award_Ceremony_Awards_Ceremony_16_229.jpg,1024,1907,face,410,108,607,421
16_Award_Ceremony_Awards_Ceremony_16_236.jpg,1024,1383,face,303,170,752,786
16_Award_Ceremony_Awards_Ceremony_16_237.jpg,1024,683,face,356,88,584,390
16_Award_Ceremony_Awards_Ceremony_16_238.jpg,1024,1477,face,323,231,724,793
16_Award_Ceremony_Awards_Ceremony_16_24.jpg,1024,768,face,470,86,558,202
16_Award_Ceremony_Awards_Ceremony_16_24.jpg,1024,768,face,290,200,368,316
16_Award_Ceremony_Awards_Ceremony_16_242.jpg,1024,1542,face,395,283,570,497
16_Award_Ceremony_Awards_Ceremony_16_244.jpg,1024,895,face,570,70,726,294
16_Award_Ceremony_Awards_Ceremony_16_245.jpg,1024,1408,face,228,138,770,956
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,167,107,217,173
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,277,115,320,176
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,439,150,479,199
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,557,131,599,184
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,703,125,746,178
16_Award_Ceremony_Awards_Ceremony_16_246.jpg,1024,680,face,874,94,922,155
16_Award_Ceremony_Awards_Ceremony_16_248.jpg,1024,1538,face,453,153,564,324
16_Award_Ceremony_Awards_Ceremony_16_251.jpg,1024,1449,face,382,218,645,594
16_Award_Ceremony_Awards_Ceremony_16_258.jpg,1024,1536,face,390,342,495,486
16_Award_Ceremony_Awards_Ceremony_16_258.jpg,1024,1536,face,649,279,748,426
16_Award_Ceremony_Awards_Ceremony_16_260.jpg,1024,1536,face,441,87,570,261
16_Award_Ceremony_Awards_Ceremony_16_266.jpg,1024,1676,face,471,69,595,278
16_Award_Ceremony_Awards_Ceremony_16_266.jpg,1024,1676,face,684,213,805,373
16_Award_Ceremony_Awards_Ceremony_16_271.jpg,1024,1326,face,375,85,587,413
16_Award_Ceremony_Awards_Ceremony_16_273.jpg,1024,680,face,152,160,218,264
16_Award_Ceremony_Awards_Ceremony_16_273.jpg,1024,680,face,306,228,376,324
16_Award_Ceremony_Awards_Ceremony_16_273.jpg,1024,680,face,450,72,536,194
16_Award_Ceremony_Awards_Ceremony_16_273.jpg,1024,680,face,644,74,720,170
16_Award_Ceremony_Awards_Ceremony_16_273.jpg,1024,680,face,854,140,934,246
16_Award_Ceremony_Awards_Ceremony_16_274.jpg,1024,1540,face,352,145,608,527
16_Award_Ceremony_Awards_Ceremony_16_279.jpg,1024,1140,face,392,229,688,650
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,52,355,84,393
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,127,350,170,409
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,247,215,357,369
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,454,340,534,454
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,591,204,700,343
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,885,345,960,459
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,998,354,1021,386
16_Award_Ceremony_Awards_Ceremony_16_280.jpg,1024,1453,face,699,250,757,333
16_Award_Ceremony_Awards_Ceremony_16_291.jpg,1024,1636,face,491,108,609,293
16_Award_Ceremony_Awards_Ceremony_16_294.jpg,1024,1536,face,114,60,261,264
16_Award_Ceremony_Awards_Ceremony_16_294.jpg,1024,1536,face,640,39,793,231
16_Award_Ceremony_Awards_Ceremony_16_294.jpg,1024,1536,face,342,799,405,949
16_Award_Ceremony_Awards_Ceremony_16_294.jpg,1024,1536,face,637,1015,730,1132
16_Award_Ceremony_Awards_Ceremony_16_304.jpg,1024,1370,face,348,249,527,498
16_Award_Ceremony_Awards_Ceremony_16_307.jpg,1024,1380,face,302,248,477,507
16_Award_Ceremony_Awards_Ceremony_16_312.jpg,1024,1536,face,399,243,630,564
16_Award_Ceremony_Awards_Ceremony_16_312.jpg,1024,1536,face,760,264,874,477
16_Award_Ceremony_Awards_Ceremony_16_312.jpg,1024,1536,face,120,342,252,522
16_Award_Ceremony_Awards_Ceremony_16_313.jpg,1024,942,face,562,126,724,372
16_Award_Ceremony_Awards_Ceremony_16_314.jpg,1024,1514,face,295,177,711,835
16_Award_Ceremony_Awards_Ceremony_16_319.jpg,1024,1542,face,131,374,164,421
16_Award_Ceremony_Awards_Ceremony_16_319.jpg,1024,1542,face,286,300,352,390
16_Award_Ceremony_Awards_Ceremony_16_319.jpg,1024,1542,face,388,192,500,340
16_Award_Ceremony_Awards_Ceremony_16_321.jpg,1024,810,face,286,274,404,448
16_Award_Ceremony_Awards_Ceremony_16_321.jpg,1024,810,face,678,222,820,412
16_Award_Ceremony_Awards_Ceremony_16_324.jpg,1024,768,face,566,363,592,396
16_Award_Ceremony_Awards_Ceremony_16_324.jpg,1024,768,face,652,357,681,389
16_Award_Ceremony_Awards_Ceremony_16_324.jpg,1024,768,face,745,381,770,412
16_Award_Ceremony_Awards_Ceremony_16_325.jpg,1024,1536,face,219,366,868,1183
16_Award_Ceremony_Awards_Ceremony_16_328.jpg,1024,1425,face,459,111,570,264
16_Award_Ceremony_Awards_Ceremony_16_329.jpg,1024,1543,face,286,440,494,732
16_Award_Ceremony_Awards_Ceremony_16_329.jpg,1024,1543,face,608,572,713,705
16_Award_Ceremony_Awards_Ceremony_16_330.jpg,1024,1024,face,476,188,626,402
16_Award_Ceremony_Awards_Ceremony_16_333.jpg,1024,1506,face,303,129,671,632
16_Award_Ceremony_Awards_Ceremony_16_339.jpg,1024,1408,face,295,149,609,600
16_Award_Ceremony_Awards_Ceremony_16_341.jpg,1024,1103,face,414,218,610,459
16_Award_Ceremony_Awards_Ceremony_16_342.jpg,1024,693,face,386,80,740,608
16_Award_Ceremony_Awards_Ceremony_16_353.jpg,1024,768,face,364,68,498,258
16_Award_Ceremony_Awards_Ceremony_16_353.jpg,1024,768,face,498,256,626,308
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,859,30,952,141
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,745,123,841,234
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,498,108,585,231
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,210,54,312,225
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,231,823,339,1003
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,420,901,513,1039
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,763,883,853,1006
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,934,976,1024,1072
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,402,336,504,474
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,72,12,165,135
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,78,69,150,225
16_Award_Ceremony_Awards_Ceremony_16_364.jpg,1024,1536,face,339,952,423,1069
16_Award_Ceremony_Awards_Ceremony_16_372.jpg,1024,768,face,418,30,566,254
16_Award_Ceremony_Awards_Ceremony_16_372.jpg,1024,768,face,530,258,684,344
16_Award_Ceremony_Awards_Ceremony_16_373.jpg,1024,1407,face,277,173,510,491
16_Award_Ceremony_Awards_Ceremony_16_374.jpg,1024,1668,face,430,163,662,522
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,8,413,46,460
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,12,479,53,529
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,398,245,432,296
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,436,216,481,274
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,551,459,586,510
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,612,260,650,309
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,736,234,775,295
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,762,437,808,493
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,955,444,997,501
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,face,795,250,828,305
16_Award_Ceremony_Awards_Ceremony_16_379.jpg,1024,820,face,476,218,580,360
16_Award_Ceremony_Awards_Ceremony_16_38.jpg,1024,1542,face,449,220,560,386
16_Award_Ceremony_Awards_Ceremony_16_384.jpg,1024,1763,face,365,203,624,562
16_Award_Ceremony_Awards_Ceremony_16_385.jpg,1024,1741,face,432,150,694,538
16_Award_Ceremony_Awards_Ceremony_16_386.jpg,1024,1280,face,435,190,820,709
16_Award_Ceremony_Awards_Ceremony_16_388.jpg,1024,1538,face,405,243,537,441
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,123,193,155,235
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,327,206,360,244
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,401,187,441,240
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,924,435,948,462
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,975,541,1006,595
16_Award_Ceremony_Awards_Ceremony_16_39.jpg,1024,683,face,1000,422,1024,461
16_Award_Ceremony_Awards_Ceremony_16_401.jpg,1024,1480,face,272,330,738,969
16_Award_Ceremony_Awards_Ceremony_16_402.jpg,1024,1418,face,299,196,684,719
